turbine_no,flight_number,altitude_sea_level,Mach,Thrust_Resolver_Angle,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,RUL
90,86,0,0.0004,100,518.67,642.45,1587.01,1409.1,14.62,21.61,553.08,2388.11,9057.52,1.3,47.62,521.41,2388.11,8142.25,8.4158,0.03,395,2388,100,38.99,23.2603,67.15489529
90,87,0.0004,0.0002,100,518.67,642.47,1582.08,1407.08,14.62,21.61,553.75,2388.15,9064.05,1.3,47.64,521.73,2388.12,8141.22,8.433,0.03,391,2388,100,38.88,23.2589,94.01433217
90,88,-0.0003,0,100,518.67,642.59,1590.47,1405.39,14.62,21.61,552.38,2388.05,9058.17,1.3,47.34,521.58,2388.09,8140.47,8.4386,0.03,394,2388,100,38.81,23.3355,86.13291438
90,89,-0.0011,-0.0005,100,518.67,642.72,1594.12,1411.88,14.62,21.61,553.95,2388.12,9060.39,1.3,47.37,521.48,2388.07,8135.57,8.4268,0.03,394,2388,100,38.88,23.4016,86.68952421
90,90,0.0024,0.0002,100,518.67,643.29,1584.63,1410.87,14.62,21.61,553.59,2388.12,9066.83,1.3,47.38,521.68,2388.09,8137.17,8.409,0.03,393,2388,100,38.84,23.3329,93.86280639
90,91,-0.0026,-0.0002,100,518.67,642.42,1592.33,1408.02,14.62,21.61,552.75,2388.09,9058.5,1.3,47.46,521.41,2388.11,8139.53,8.4441,0.03,392,2388,100,38.83,23.3264,95.74918184
90,92,0.002,-0.0001,100,518.67,642.29,1586.97,1401.57,14.62,21.61,553.69,2388.12,9058.5,1.3,47.58,521.34,2388.13,8133.1,8.458,0.03,394,2388,100,38.8,23.249,74.60321788
90,93,-0.001,0.0001,100,518.67,642.65,1594.59,1414.35,14.62,21.61,553.58,2388.07,9062.81,1.3,47.25,521.68,2388.14,8140.56,8.4219,0.03,393,2388,100,38.76,23.3678,97.13176599
90,94,-0.0041,0.0001,100,518.67,642.39,1585.95,1405.55,14.62,21.61,553.02,2388.11,9062.39,1.3,47.41,521.02,2388.1,8144.61,8.4448,0.03,394,2388,100,38.8,23.346,92.18759124
90,95,0.0013,-0.0005,100,518.67,642.76,1590.91,1409.82,14.62,21.61,553.03,2388.11,9058.56,1.3,47.4,521.32,2388.11,8143.67,8.4615,0.03,393,2388,100,38.88,23.2959,89.30336953
90,96,-0.0027,-0.0004,100,518.67,642.32,1593.33,1409.01,14.62,21.61,553.48,2388.07,9056.31,1.3,47.42,521.82,2388.09,8141.59,8.4534,0.03,394,2388,100,38.83,23.3119,81.71672689
90,97,-0.0018,-0.0004,100,518.67,642.42,1590.98,1408.93,14.62,21.61,553.82,2388.11,9059.87,1.3,47.35,522.04,2388.15,8140.19,8.4819,0.03,393,2388,100,38.81,23.325,91.44083039
90,98,-0.003,0.0004,100,518.67,643.03,1587.28,1409.9,14.62,21.61,553.56,2388.11,9061.63,1.3,47.37,521.13,2388.09,8138.84,8.4719,0.03,394,2388,100,38.94,23.2928,88.00764503
90,99,0.0018,0.0002,100,518.67,642.5,1591.62,1407.14,14.62,21.61,553.28,2388.09,9063.7,1.3,47.51,521.15,2388.11,8136.9,8.4355,0.03,393,2388,100,38.76,23.4253,89.0051947
90,100,-0.002,0.0003,100,518.67,642.45,1589.11,1403.58,14.62,21.61,553.39,2388.07,9059.29,1.3,47.45,521.94,2388.13,8140.51,8.456,0.03,393,2388,100,38.82,23.2336,86.14615599
90,101,0.0009,-0.0003,100,518.67,642.77,1595.89,1404.95,14.62,21.61,553.68,2388.07,9059.82,1.3,47.68,521.67,2388.1,8139.7,8.4187,0.03,393,2388,100,38.94,23.2922,78.3766851
90,102,-0.0014,-0.0004,100,518.67,642.61,1589.8,1408.37,14.62,21.61,553.16,2388.1,9056.27,1.3,47.56,520.93,2388.07,8133.06,8.4108,0.03,393,2388,100,38.79,23.3012,84.69121049
90,103,0.0013,-0.0003,100,518.67,642.76,1593.9,1401.06,14.62,21.61,553.58,2388.08,9060.23,1.3,47.55,521.11,2388.13,8144,8.4524,0.03,394,2388,100,38.66,23.3159,80.53195368
90,104,0.0004,-0.0004,100,518.67,642.15,1588.91,1409.85,14.62,21.61,553.47,2388.15,9066.03,1.3,47.72,521.19,2388.14,8144.66,8.4284,0.03,392,2388,100,38.63,23.3244,94.22592606
90,105,-0.0022,-0.0001,100,518.67,642.75,1589.43,1407.28,14.62,21.61,552.68,2388.11,9062.39,1.3,47.61,521.21,2388.12,8142.74,8.4855,0.03,392,2388,100,39,23.3036,94.70284156
90,106,-0.0005,-0.0001,100,518.67,641.9,1592.75,1410.38,14.62,21.61,553.39,2388.12,9059.84,1.3,47.56,520.83,2388.12,8143.75,8.446,0.03,395,2388,100,38.99,23.4298,75.0703922
90,107,-0.0021,-0.0003,100,518.67,642.6,1586.62,1410.09,14.62,21.61,553.9,2388.09,9060.55,1.3,47.63,521.19,2388,8142.43,8.4418,0.03,393,2388,100,38.76,23.2226,85.35218411
90,108,0.0022,0.0001,100,518.67,642.83,1588.96,1412.33,14.62,21.61,553.13,2388.15,9059.59,1.3,47.65,521.6,2388.08,8143.57,8.444,0.03,394,2388,100,38.8,23.2166,73.48935089
90,109,0.0033,-0.0003,100,518.67,642.74,1591.36,1409.31,14.62,21.61,553.24,2388.18,9071.48,1.3,47.46,521.9,2388.07,8139.55,8.4402,0.03,391,2388,100,38.87,23.3,108.8725253
90,110,-0.005,-0.0002,100,518.67,642.95,1591.16,1412.34,14.62,21.61,552.67,2388.08,9066.37,1.3,47.41,521.58,2388.15,8146.97,8.461,0.03,393,2388,100,38.89,23.2839,103.1136935
90,111,0.003,0.0005,100,518.67,643.6,1595.47,1415.67,14.62,21.61,553.18,2388.1,9063.8,1.3,47.61,521.24,2388.11,8140.75,8.4539,0.03,395,2388,100,38.86,23.1534,72.54260196
90,112,0.0011,0.0001,100,518.67,642.72,1589.67,1410.97,14.62,21.61,553.33,2388.08,9063.21,1.3,47.53,520.99,2388.09,8142.46,8.4521,0.03,393,2388,100,38.77,23.1998,89.04728928
90,113,0.0012,0.0002,100,518.67,642.2,1593.16,1405.14,14.62,21.61,552.4,2388.11,9066.43,1.3,47.7,521.73,2388.16,8138.31,8.477,0.03,393,2388,100,38.82,23.2579,87.14783297
90,114,-0.0007,0.0004,100,518.67,642.77,1593.47,1410.06,14.62,21.61,553.1,2388.11,9060.55,1.3,47.69,521.63,2388.1,8145.41,8.4397,0.03,394,2388,100,38.75,23.2459,75.01710941
90,115,0.003,0.0003,100,518.67,642.55,1586.29,1415.38,14.62,21.61,553.1,2388.08,9058.9,1.3,47.45,521.03,2388.1,8143.56,8.4382,0.03,395,2388,100,38.72,23.1975,74.04346816
90,116,0.0043,0.0004,100,518.67,642.38,1587.73,1403.75,14.62,21.61,554.25,2388.1,9074.17,1.3,47.68,521.47,2388.1,8140.73,8.4633,0.03,394,2388,100,38.79,23.3683,84.12669464
90,117,-0.0017,0,100,518.67,643.2,1590.86,1413.98,14.62,21.61,552.96,2388.09,9066.17,1.3,47.52,520.63,2388.16,8150.64,8.4535,0.03,396,2388,100,38.76,23.2389,81.99517544
90,118,-0.0002,0.0005,100,518.67,642.84,1590.66,1409.22,14.62,21.61,552.75,2388.12,9075.99,1.3,47.6,521.48,2388.06,8146.94,8.4402,0.03,394,2388,100,38.93,23.1155,95.85556585
90,119,0.0041,-0.0001,100,518.67,642.93,1591.79,1413.03,14.62,21.61,552.73,2388.11,9076.65,1.3,47.53,521.1,2388.13,8146.55,8.424,0.03,395,2388,100,38.73,23.3368,93.91961466
90,120,-0.0002,-0.0003,100,518.67,642.46,1592.19,1409.27,14.62,21.61,553.14,2388.11,9067.41,1.3,47.51,521,2388.12,8148.26,8.4567,0.03,394,2388,100,38.9,23.2508,92.09083418
90,121,0.004,0.0001,100,518.67,642.66,1596.55,1418.47,14.62,21.61,552.93,2388.11,9071,1.3,47.57,521.07,2388.1,8141.67,8.4329,0.03,393,2388,100,38.72,23.2962,95.43672453
90,122,0.0017,-0.0003,100,518.67,642.97,1599.34,1410.7,14.62,21.61,553.27,2388.1,9064.94,1.3,47.54,520.9,2388.06,8153.51,8.4482,0.03,394,2388,100,38.7,23.2817,87.288305
90,123,0.0011,0.0003,100,518.67,642.75,1593.14,1405.63,14.62,21.61,553,2388.09,9072.29,1.3,47.63,521.08,2388.11,8150.12,8.4504,0.03,394,2388,100,38.84,23.342,90.82656937
90,124,0.0016,-0.0001,100,518.67,642.77,1589.41,1409.07,14.62,21.61,552.57,2388.08,9079.79,1.3,47.74,520.77,2388.12,8141.17,8.4418,0.03,395,2388,100,38.61,23.2737,95.02435883
90,125,-0.003,0.0002,100,518.67,643.06,1592.08,1420.98,14.62,21.61,553.28,2388.16,9070.15,1.3,47.7,521.04,2388.14,8144.1,8.4873,0.03,394,2388,100,38.78,23.288,90.18895564
90,126,0.0015,-0.0004,100,518.67,643.05,1589.61,1412.62,14.62,21.61,552.78,2388.16,9069.31,1.3,47.54,521.24,2388.13,8145.8,8.4874,0.03,394,2388,100,38.75,23.3172,93.34601572
90,127,0.0008,-0.0004,100,518.67,643,1590.32,1411.93,14.62,21.61,552.76,2388.05,9069.96,1.3,47.67,520.81,2388.16,8149.97,8.4523,0.03,395,2388,100,38.78,23.1359,85.99306514
90,128,0.001,-0.0001,100,518.67,643.37,1595.03,1413.76,14.62,21.61,552.84,2388.18,9074.55,1.3,47.59,520.45,2388.11,8149.64,8.484,0.03,395,2388,100,38.78,23.2216,93.82077356
90,129,-0.0013,0,100,518.67,643.03,1592.47,1420.08,14.62,21.61,552.52,2388.1,9073.07,1.3,47.69,521.31,2388.1,8147.95,8.4677,0.03,395,2388,100,38.79,23.2101,88.84292806
90,130,-0.0021,0.0004,100,518.67,642.45,1593.22,1416.62,14.62,21.61,552.76,2388.11,9082.85,1.3,47.91,521.22,2388.1,8152.5,8.457,0.03,394,2388,100,38.77,23.242,97.63584062
90,131,0.0015,0.0005,100,518.67,643.33,1591.59,1412.13,14.62,21.61,552.96,2388.1,9077.75,1.3,47.87,520.81,2388.19,8153.45,8.4735,0.03,394,2388,100,38.75,23.1518,89.71976404
90,132,0.0005,0.0001,100,518.67,642.98,1592.2,1417.8,14.62,21.61,553.05,2388.07,9070.6,1.3,47.62,520.61,2388.13,8151.52,8.4735,0.03,393,2388,100,38.64,23.2419,97.83563816
90,133,-0.0009,0.0003,100,518.67,642.31,1587.08,1408.53,14.62,21.61,553.59,2388.13,9078.56,1.3,47.69,521.49,2388.14,8149.23,8.4678,0.03,394,2388,100,38.68,23.2579,96.57450193
90,134,0.0033,0.0004,100,518.67,643.14,1590.87,1417.42,14.62,21.61,552.55,2388.17,9079.02,1.3,47.57,521.16,2388.13,8145.64,8.4984,0.03,395,2388,100,38.7,23.2234,94.87009127
90,135,-0.0035,-0.0004,100,518.67,642.92,1588.7,1411.8,14.62,21.61,553.05,2388.08,9077.77,1.3,47.83,520.92,2388.1,8153.93,8.4428,0.03,394,2388,100,38.68,23.2656,99.04445585
90,136,-0.0039,0.0005,100,518.67,642.7,1592.89,1420.97,14.62,21.61,553.55,2388.16,9080.49,1.3,47.73,520.85,2388.11,8148.69,8.4324,0.03,394,2388,100,38.66,23.2576,101.6131646
90,137,0.0001,-0.0005,100,518.67,642.94,1596.71,1417.83,14.62,21.61,552.81,2388.15,9073.35,1.3,47.73,521.18,2388.14,8154.51,8.463,0.03,394,2388,100,38.52,23.1678,94.93189868
90,138,0.0049,-0.0004,100,518.67,642.86,1595.98,1414.66,14.62,21.61,552.95,2388.12,9073.28,1.3,47.64,521.18,2388.09,8145.72,8.4683,0.03,396,2388,100,38.62,23.156,81.29361761
90,139,-0.0001,0.0002,100,518.67,642.53,1601.45,1412.61,14.62,21.61,552.96,2388.15,9073.83,1.3,47.81,520.57,2388.13,8154.28,8.4414,0.03,395,2388,100,38.83,23.1886,84.76894467
90,140,-0.0019,0.0003,100,518.67,643.37,1592.1,1416.38,14.62,21.61,553.07,2388.16,9077,1.3,47.96,520.79,2388.13,8153.61,8.4276,0.03,396,2388,100,38.77,23.2467,79.17608047
90,141,0.0014,-0.0002,100,518.67,643.1,1595.58,1420.96,14.62,21.61,553.24,2388.11,9082.7,1.3,47.65,521.46,2388.13,8153.2,8.4587,0.03,393,2388,100,38.71,23.1605,108.6431717
90,142,0.0027,-0.0003,100,518.67,643.31,1600.03,1424.62,14.62,21.61,553.32,2388.17,9078.4,1.3,47.86,520.32,2388.13,8158.94,8.4863,0.03,395,2388,100,38.73,23.1786,88.23105083
90,143,0.0028,-0.0005,100,518.67,643.3,1585.86,1412.34,14.62,21.61,552.92,2388.13,9085.09,1.3,47.86,520.95,2388.12,8157.99,8.4802,0.03,396,2388,100,38.7,23.0963,90.95152346
90,144,-0.0002,-0.0002,100,518.67,642.46,1597.28,1419.38,14.62,21.61,552.55,2388.19,9084.92,1.3,48.06,520.42,2388.1,8153.27,8.4487,0.03,395,2388,100,38.68,23.0662,93.8754794
90,145,0.0031,0.0003,100,518.67,643.3,1600.15,1423.58,14.62,21.61,552.04,2388.15,9083.44,1.3,48.06,520,2388.16,8156.4,8.4649,0.03,394,2388,100,38.49,23.1939,95.56070437
90,146,-0.0011,0.0003,100,518.67,643.45,1587.78,1418.85,14.62,21.61,552.31,2388.19,9087.59,1.3,48,521.32,2388.09,8156.46,8.4686,0.03,393,2388,100,38.6,23.1409,107.0868502
91,1,0.0019,-0.0004,100,518.67,642.9,1591.39,1403.1,14.62,21.61,553.3,2388.12,9053.39,1.3,47.51,520.91,2388.15,8133.2,8.4285,0.03,392,2388,100,38.73,23.2484,85.12269015
91,2,0.0056,0.0003,100,518.67,642.7,1588.71,1403.9,14.62,21.61,552.79,2388.15,9039.31,1.3,47.6,521.3,2388.14,8131.52,8.4654,0.03,393,2388,100,38.75,23.255,54.17622909
91,3,-0.002,0.0001,100,518.67,642.66,1587.92,1409.22,14.62,21.61,553.5,2388.09,9047.47,1.3,47.44,521.61,2388.12,8129.36,8.4315,0.03,395,2388,100,39.12,23.3092,61.76065806
91,4,-0.0001,-0.0001,100,518.67,642.94,1590.4,1412.54,14.62,21.61,553.69,2388.13,9048.13,1.3,47.47,521.64,2388.06,8130.03,8.4418,0.03,393,2388,100,38.83,23.1862,72.17128815
91,5,0.0029,-0.0003,100,518.67,642.39,1595.41,1401.22,14.62,21.61,552.76,2388.11,9040.81,1.3,47.75,521.09,2388.13,8128.49,8.4508,0.03,393,2388,100,38.72,23.3402,56.68535185
91,6,-0.0013,-0.0001,100,518.67,642.88,1587.83,1400.94,14.62,21.61,553.35,2388.12,9048.73,1.3,47.63,521.81,2388.13,8132.25,8.416,0.03,393,2388,100,38.87,23.2693,69.03915622
91,7,-0.0032,0.0004,100,518.67,642.66,1586.44,1406.48,14.62,21.61,553.41,2388.12,9052.03,1.3,47.52,521.1,2388.05,8126.88,8.4535,0.03,393,2388,100,38.93,23.3371,77.773528
91,8,-0.001,-0.0001,100,518.67,642.78,1590.5,1410.26,14.62,21.61,553.41,2388.14,9051.79,1.3,47.32,521.72,2388.13,8126.36,8.4698,0.03,394,2388,100,38.79,23.2968,77.63553525
91,9,0.0019,-0.0003,100,518.67,642.22,1583.15,1408.55,14.62,21.61,552.7,2388.12,9044.83,1.3,47.38,521.26,2388.12,8130.72,8.4373,0.03,395,2388,100,38.94,23.3203,62.383144
91,10,-0.0008,-0.0001,100,518.67,642.44,1589.54,1405.69,14.62,21.61,553.82,2388.11,9056.85,1.3,47.71,521.37,2388.14,8126.11,8.4496,0.03,394,2388,100,38.8,23.321,70.64791006
91,11,-0.001,-0.0002,100,518.67,642.57,1585.97,1412.9,14.62,21.61,552.95,2388.17,9046.35,1.3,47.58,521.43,2388.14,8130.69,8.4618,0.03,393,2388,100,38.92,23.2545,69.85437588
91,12,0.0001,0.0002,100,518.67,642.68,1588.56,1413.42,14.62,21.61,553.65,2388.1,9045.23,1.3,47.68,522.32,2388.07,8130.28,8.4207,0.03,394,2388,100,38.86,23.2743,53.34072421
91,13,0.0015,0.0001,100,518.67,642.31,1586.62,1405.4,14.62,21.61,553.63,2388.11,9052.41,1.3,47.58,521.58,2388.12,8130.5,8.4465,0.03,393,2388,100,38.79,23.2915,71.87380683
91,14,-0.002,-0.0002,100,518.67,643.07,1591.23,1411.86,14.62,21.61,553.72,2388.11,9053.54,1.3,47.55,521.61,2388.06,8128.67,8.4248,0.03,391,2388,100,38.73,23.2526,89.25113281
91,15,0.0022,0.0003,100,518.67,642.53,1583.28,1407.73,14.62,21.61,552.65,2388.1,9049.98,1.3,47.6,521.38,2388.1,8131.03,8.4472,0.03,395,2388,100,38.8,23.225,59.22093028
91,16,-0.0018,0.0002,100,518.67,642.35,1592.56,1401.57,14.62,21.61,553.35,2388.12,9049.89,1.3,47.57,521.68,2388.1,8124.11,8.4377,0.03,394,2388,100,38.56,23.3141,68.22453299
91,17,-0.0018,-0.0004,100,518.67,642.84,1594.43,1408.58,14.62,21.61,553.16,2388.12,9050.74,1.3,47.83,521.01,2388.11,8128.46,8.471,0.03,394,2388,100,38.87,23.3524,63.93671836
91,18,-0.0033,-0.0004,100,518.67,642.7,1583.02,1411.4,14.62,21.61,553.02,2388.11,9051.58,1.3,47.73,521.49,2388.09,8127.49,8.4198,0.03,394,2388,100,38.89,23.2311,68.52466537
91,19,0.0005,-0.0004,100,518.67,642.96,1590.82,1404.27,14.62,21.61,553.73,2388.13,9044.06,1.3,47.42,521.48,2388.12,8129.17,8.3774,0.03,393,2388,100,38.78,23.2706,70.12215569
91,20,-0.0003,-0.0003,100,518.67,643.02,1593.52,1416.23,14.62,21.61,553.07,2388.13,9047.39,1.3,47.43,521.31,2388.16,8121.67,8.453,0.03,393,2388,100,39,23.2243,75.15663573
91,21,0.0014,-0.0003,100,518.67,642.59,1592.85,1403.95,14.62,21.61,553.04,2388.13,9043.67,1.3,47.45,521.42,2388.12,8127.46,8.4289,0.03,394,2388,100,38.65,23.2859,64.69752527
91,22,-0.0015,0.0002,100,518.67,642.47,1590.58,1407.22,14.62,21.61,552.78,2388.2,9049.38,1.3,47.6,521.38,2388.15,8131.37,8.4157,0.03,393,2388,100,38.87,23.2972,72.61824964
91,23,0.0016,-0.0005,100,518.67,642.89,1588.61,1410.03,14.62,21.61,554.02,2388.12,9043,1.3,47.54,521.71,2388.09,8126.49,8.4844,0.03,394,2388,100,38.95,23.4011,56.83398873
91,24,-0.0032,-0.0001,100,518.67,642.67,1591.03,1410.95,14.62,21.61,553.22,2388.14,9046.61,1.3,47.56,521.15,2388.11,8130.37,8.4632,0.03,393,2388,100,38.71,23.1924,73.49441793
91,25,-0.0048,-0.0001,100,518.67,642.74,1590.29,1414.03,14.62,21.61,553.76,2388.17,9048.24,1.3,47.51,521.49,2388.1,8127.89,8.4021,0.03,393,2388,100,38.7,23.3052,76.42801436
91,26,0.0004,-0.0001,100,518.67,642.67,1597.48,1416.45,14.62,21.61,553.46,2388.08,9047.1,1.3,47.46,521.51,2388.14,8124.7,8.4821,0.03,393,2388,100,38.78,23.2587,71.81644073
91,27,0.0014,0.0001,100,518.67,642.44,1585.61,1407.73,14.62,21.61,553.01,2388.11,9049.15,1.3,47.52,521.57,2388.13,8131.56,8.4598,0.03,393,2388,100,38.78,23.1866,71.66599267
91,28,-0.0011,-0.0001,100,518.67,643.02,1583.48,1404.88,14.62,21.61,553.55,2388.07,9051.64,1.3,47.59,521.59,2388.16,8132.37,8.4175,0.03,393,2388,100,38.9,23.2716,73.37908817
91,29,0.0041,-0.0005,100,518.67,642.99,1584.37,1407.72,14.62,21.61,553.18,2388.07,9045.18,1.3,47.55,521.46,2388.13,8129.76,8.4352,0.03,394,2388,100,38.8,23.2371,60.12638987
91,30,0.001,0.0001,100,518.67,642.21,1591.83,1405.01,14.62,21.61,553.23,2388.13,9053.59,1.3,47.52,521.02,2388.15,8126.27,8.4338,0.03,395,2388,100,38.87,23.4312,67.24670191
91,31,0.0008,0.0003,100,518.67,642.34,1586.31,1415.91,14.62,21.61,554.02,2388.19,9053.67,1.3,47.69,521.86,2388.09,8123.79,8.4444,0.03,393,2388,100,38.81,23.2936,68.12001232
91,32,0.001,0.0005,100,518.67,642.96,1590.21,1414.18,14.62,21.61,553.21,2388.16,9049.89,1.3,47.41,521.18,2388.13,8129.85,8.4727,0.03,392,2388,100,38.86,23.3323,80.48480868
91,33,0.0015,-0.0002,100,518.67,642.34,1584.54,1409.2,14.62,21.61,553.19,2388.11,9046.76,1.3,47.63,521.04,2388.12,8129.1,8.4437,0.03,393,2388,100,38.88,23.3027,66.81556502
91,34,0.0007,0.0002,100,518.67,642.59,1587.06,1406.54,14.62,21.61,553.76,2388.11,9043.28,1.3,47.37,520.82,2388.19,8127.94,8.4366,0.03,392,2388,100,38.9,23.231,74.57961316
91,35,0.0002,0.0004,100,518.67,642.76,1585.7,1412.29,14.62,21.61,553.39,2388.11,9050.31,1.3,47.61,520.84,2388.11,8128.79,8.4662,0.03,392,2388,100,38.82,23.3924,76.17482437
91,36,0.0034,0,100,518.67,642.25,1592.9,1413.2,14.62,21.61,552.71,2388.07,9046.24,1.3,47.68,521.47,2388.14,8134.36,8.451,0.03,392,2388,100,39.05,23.286,66.41880245
91,37,0.0004,-0.0004,100,518.67,643.63,1596.09,1408.98,14.62,21.61,552.52,2388.19,9048.44,1.3,47.52,521.54,2388.13,8128.62,8.4315,0.03,392,2388,100,38.86,23.2027,80.19651072
91,38,-0.0004,0.0004,100,518.67,643.23,1588.4,1402.33,14.62,21.61,553.05,2388.15,9056.08,1.3,47.64,521.35,2388.13,8127.38,8.4645,0.03,392,2388,100,38.86,23.3741,82.07358378
91,39,-0.0001,0.0003,100,518.67,642.58,1592.01,1411.5,14.62,21.61,552.62,2388.12,9048.75,1.3,47.39,521.05,2388.12,8122.25,8.4613,0.03,394,2388,100,38.8,23.3149,73.00565983
91,40,0.0012,0.0001,100,518.67,643.35,1587.74,1417.97,14.62,21.61,553.67,2388.16,9042.27,1.3,47.6,521.56,2388.1,8128.94,8.4143,0.03,392,2388,100,38.65,23.2964,65.54049585
91,41,-0.0035,-0.0001,100,518.67,642.54,1585.31,1409.89,14.62,21.61,553.34,2388.16,9041.62,1.3,47.68,521.33,2388.07,8125.43,8.4816,0.03,393,2388,100,38.81,23.3183,62.75575526
91,42,-0.0001,0.0003,100,518.67,642.07,1589.36,1407.56,14.62,21.61,552.62,2388.12,9050.33,1.3,47.36,521.19,2388.1,8128.66,8.444,0.03,394,2388,100,38.69,23.3878,76.02594385
91,43,0.003,-0.0003,100,518.67,642.81,1587.32,1411.13,14.62,21.61,553.76,2388.12,9051.73,1.3,47.55,521.14,2388.1,8128.19,8.4304,0.03,395,2388,100,38.79,23.2888,62.45860497
91,44,0.0026,0.0004,100,518.67,642.73,1591.09,1408.53,14.62,21.61,553.4,2388.1,9049.77,1.3,47.64,521.13,2388.07,8132.33,8.4341,0.03,394,2388,100,38.81,23.1943,60.92834768
91,45,-0.0016,0.0003,100,518.67,642.26,1589.5,1404.83,14.62,21.61,553.58,2388.09,9046.95,1.3,47.82,521.98,2388.11,8127.89,8.4547,0.03,393,2388,100,38.76,23.3401,58.92648463
91,46,0.0013,-0.0004,100,518.67,642.87,1585.3,1413.34,14.62,21.61,553.77,2388.17,9051.26,1.3,47.65,521.23,2388.12,8131.25,8.439,0.03,392,2388,100,38.59,23.3271,77.44872976
91,47,0.0045,0,100,518.67,642.59,1590.7,1405.95,14.62,21.61,553.2,2388.12,9047.17,1.3,47.42,521.36,2388.12,8127.13,8.4775,0.03,392,2388,100,38.83,23.3073,75.1643624
91,48,-0.0024,0.0002,100,518.67,642.67,1582.37,1408.11,14.62,21.61,553.62,2388.16,9048.12,1.3,47.53,520.97,2388.11,8131.48,8.4203,0.03,392,2388,100,38.68,23.1982,79.30194513
91,49,-0.0039,0.0002,100,518.67,643.01,1585.12,1412.92,14.62,21.61,553.83,2388.17,9045.32,1.3,47.73,521.25,2388.12,8132.05,8.4341,0.03,393,2388,100,38.89,23.3057,63.35445654
91,50,-0.0031,0.0002,100,518.67,643.03,1592.04,1407.86,14.62,21.61,553.08,2388.11,9043.71,1.3,47.55,521.49,2388.14,8122.76,8.4787,0.03,394,2388,100,38.78,23.2894,62.80645143
91,51,0.0025,0.0001,100,518.67,642.87,1587.07,1405.74,14.62,21.61,553.58,2388.1,9045.88,1.3,47.66,521.27,2388.13,8131.87,8.4656,0.03,393,2388,100,38.73,23.3327,61.79504796
91,52,-0.0006,-0.0003,100,518.67,643.03,1588.69,1407.85,14.62,21.61,552.57,2388.13,9054.62,1.3,47.57,521.11,2388.1,8131.72,8.4055,0.03,394,2388,100,38.65,23.3414,77.75810152
91,53,-0.0031,-0.0002,100,518.67,642.71,1588.73,1411.39,14.62,21.61,553.08,2388.11,9050.51,1.3,47.66,521.61,2388.12,8122.74,8.4265,0.03,394,2388,100,38.73,23.2801,68.85463049
91,54,0.0023,-0.0002,100,518.67,642.74,1582.82,1415.19,14.62,21.61,553.71,2388.15,9051.38,1.3,47.87,521.18,2388.22,8129.23,8.4394,0.03,393,2388,100,38.82,23.2219,62.55784615
91,55,0.0014,-0.0002,100,518.67,642.7,1603.72,1408.58,14.62,21.61,553.35,2388.16,9053.97,1.3,47.54,521.13,2388.15,8129.07,8.4586,0.03,393,2388,100,38.64,23.3391,79.08992653
91,56,-0.0039,0,100,518.67,642.73,1596.94,1408.63,14.62,21.61,553.11,2388.14,9047.12,1.3,47.61,521.19,2388.14,8128.23,8.4507,0.03,393,2388,100,38.83,23.2956,72.33522151
91,57,-0.0011,-0.0004,100,518.67,642.71,1599.87,1401.22,14.62,21.61,553.19,2388.15,9049.2,1.3,47.48,520.78,2388.16,8127.39,8.4384,0.03,394,2388,100,38.8,23.3198,73.69873474
91,58,0.0001,0.0001,100,518.67,642.62,1591.81,1414.68,14.62,21.61,552.35,2388.1,9044.75,1.3,47.47,521.04,2388.14,8128.68,8.4638,0.03,393,2388,100,38.79,23.2788,72.26021857
91,59,0.0019,0.0002,100,518.67,642.59,1598,1407.19,14.62,21.61,553.14,2388.14,9048.82,1.3,47.45,521.41,2388.16,8130.99,8.434,0.03,392,2388,100,38.87,23.2255,77.70832671
91,60,-0.0004,0.0003,100,518.67,642.48,1591.92,1402.24,14.62,21.61,553.16,2388.14,9045.24,1.3,47.46,521.42,2388.11,8130.27,8.4193,0.03,392,2388,100,38.97,23.2217,74.32755488
91,61,-0.0041,-0.0004,100,518.67,642.88,1593.18,1415.02,14.62,21.61,553.44,2388.14,9041.79,1.3,47.74,520.97,2388.15,8125.6,8.4707,0.03,391,2388,100,38.82,23.3572,73.95826663
91,62,0.0018,0.0003,100,518.67,642.84,1588.27,1409.62,14.62,21.61,552.88,2388.15,9048.91,1.3,47.47,521.37,2388.14,8127.15,8.4367,0.03,393,2388,100,38.89,23.325,72.26794823
91,63,-0.001,0,100,518.67,642.35,1591.68,1406.6,14.62,21.61,553.52,2388.1,9049.37,1.3,47.57,521.42,2388.1,8131.8,8.4505,0.03,395,2388,100,38.89,23.2514,60.90375298
91,64,0.0034,0.0004,100,518.67,643.08,1588.3,1407.7,14.62,21.61,553.25,2388.14,9050.23,1.3,47.51,521.13,2388.1,8128.4,8.4628,0.03,392,2388,100,38.82,23.2651,75.9652402
91,65,-0.0006,-0.0005,100,518.67,642.7,1587.33,1406.99,14.62,21.61,553.66,2388.14,9044.4,1.3,47.48,521.57,2388.15,8127.49,8.3941,0.03,393,2388,100,38.89,23.2457,69.44721282
