"","turbine_no","flight_number","altitude_sea_level","Mach","Thrust_Resolver_Angle","Sensor1","Sensor2","Sensor3","Sensor4","Sensor5","Sensor6","Sensor7","Sensor8","Sensor9","Sensor10","Sensor11","Sensor12","Sensor13","Sensor14","Sensor15","Sensor16","Sensor17","Sensor18","Sensor19","Sensor20","Sensor21","RUL","Predicted_RUL"
"10416",81,128,8e-04,-3e-04,100,518.67,642.32,1592.87,1410.2,14.62,21.61,553.43,2388.08,9073.6,1.3,47.46,521.69,2388.1,8145.77,8.4008,0.03,393,2388,100,39.08,23.3234,NA,101.88189525774
"10417",81,129,-0.0017,3e-04,100,518.67,642.46,1582.42,1399.51,14.62,21.61,554.02,2388,9068.52,1.3,47.57,521.34,2388.11,8148.74,8.4187,0.03,394,2388,100,38.86,23.3182,NA,87.2661959341157
"10418",81,130,0.0024,-1e-04,100,518.67,642.39,1579.04,1408.92,14.62,21.61,553.59,2388.01,9069.3,1.3,47.47,521.95,2388.1,8152.19,8.4182,0.03,394,2388,100,38.81,23.2704,NA,88.8739495987522
"10419",81,131,-0.005,-2e-04,100,518.67,642.75,1589.82,1403.76,14.62,21.61,553.2,2388.08,9074.21,1.3,47.48,522.23,2388.09,8152.01,8.4474,0.03,394,2388,100,38.9,23.3014,NA,101.775194118677
"10420",81,132,-0.001,1e-04,100,518.67,642.78,1590.19,1404.54,14.62,21.61,553.09,2388.09,9068.92,1.3,47.36,521.93,2388.09,8145.89,8.4475,0.03,394,2388,100,38.7,23.3611,NA,96.4932317095309
"10421",81,133,-3e-04,-6e-04,100,518.67,643.02,1583.42,1409,14.62,21.61,553.01,2388.1,9063.52,1.3,47.58,521.47,2388.08,8144.5,8.4309,0.03,392,2388,100,38.7,23.2336,NA,97.1171565183272
"10422",81,134,0.0017,1e-04,100,518.67,642.62,1591.83,1403.54,14.62,21.61,553.57,2388.08,9064.21,1.3,47.63,521.63,2388.07,8145.12,8.4514,0.03,393,2388,100,39.01,23.2551,NA,82.9575695551526
"10423",81,135,-0.0013,1e-04,100,518.67,642.8,1585.36,1404.94,14.62,21.61,552.56,2388.03,9073.16,1.3,47.65,521.21,2388.08,8143.71,8.4168,0.03,391,2388,100,38.96,23.3378,NA,110.153842586079
"10424",81,136,-5e-04,-1e-04,100,518.67,642.71,1590.8,1409.61,14.62,21.61,553.34,2388.11,9068.23,1.3,47.32,521.34,2388.06,8149.85,8.4241,0.03,394,2388,100,38.94,23.375,NA,97.0829989155564
"10425",81,137,0,1e-04,100,518.67,642.36,1587.44,1406.43,14.62,21.61,553.89,2388.13,9070.23,1.3,47.55,521.4,2388.07,8155.14,8.4483,0.03,393,2388,100,38.94,23.3519,NA,94.6040706123968
"10426",81,138,-6e-04,2e-04,100,518.67,642.66,1587.53,1398.81,14.62,21.61,552.94,2388.12,9075.65,1.3,47.37,521.85,2388.11,8145.52,8.4285,0.03,393,2388,100,38.86,23.2285,NA,108.604138598953
"10427",81,139,-0.0017,-6e-04,100,518.67,642.61,1584.07,1414.3,14.62,21.61,553.93,2388.12,9067.24,1.3,47.53,521.83,2388.1,8144.97,8.4557,0.03,393,2388,100,38.76,23.2667,NA,95.6590038686122
"10428",81,140,-0.0022,0,100,518.67,641.86,1589.4,1406.58,14.62,21.61,552.71,2388.11,9072.67,1.3,47.67,521.48,2388.07,8150.45,8.4485,0.03,393,2388,100,38.85,23.3519,NA,99.2617909953531
"10429",81,141,-2e-04,-6e-04,100,518.67,642.32,1585.26,1416.6,14.62,21.61,553.57,2388.07,9078.62,1.3,47.58,521.59,2388.08,8149.03,8.4456,0.03,394,2388,100,38.92,23.318,NA,101.481218624054
"10430",81,142,8e-04,3e-04,100,518.67,642.16,1587.94,1400.83,14.62,21.61,553.56,2388.08,9074.79,1.3,47.62,521.64,2388.05,8149.42,8.4305,0.03,394,2388,100,38.88,23.2751,NA,91.2770118390287
"10431",81,143,-3e-04,4e-04,100,518.67,642.62,1591.89,1400.25,14.62,21.61,554.12,2388.06,9069.17,1.3,47.51,522.12,2388.05,8150.15,8.4521,0.03,394,2388,100,38.84,23.2417,NA,86.2239681921975
"10432",81,144,-0.003,0,100,518.67,642.82,1589.72,1410.74,14.62,21.61,554.19,2388.14,9064.51,1.3,47.39,521.38,2388.1,8152.64,8.4505,0.03,395,2388,100,38.9,23.2791,NA,85.0959110123263
"10433",81,145,0.0011,-5e-04,100,518.67,641.97,1588.17,1405.75,14.62,21.61,553.66,2388.15,9072.9,1.3,47.51,521.22,2388.09,8147.99,8.3879,0.03,394,2388,100,38.79,23.0624,NA,96.9544107546534
"10434",81,146,-5e-04,-2e-04,100,518.67,642.55,1596.23,1411.45,14.62,21.61,553.59,2388.1,9071.06,1.3,47.45,521.86,2388.11,8144.96,8.4308,0.03,392,2388,100,38.92,23.2966,NA,105.310104393897
"10435",81,147,0.0014,-5e-04,100,518.67,642.72,1591.6,1418.97,14.62,21.61,553.21,2388.04,9062.38,1.3,47.57,521.65,2388.16,8147.61,8.4724,0.03,393,2388,100,38.95,23.3017,NA,86.3840247058408
"10436",81,148,0.0034,-4e-04,100,518.67,642.82,1589.48,1412.04,14.62,21.61,552.64,2388.05,9077.78,1.3,47.48,521.31,2388.12,8150.31,8.4493,0.03,392,2388,100,38.78,23.328,NA,113.852499887183
"10437",81,149,0.0014,-5e-04,100,518.67,642.92,1591.39,1411.33,14.62,21.61,553.22,2388.12,9073.12,1.3,47.58,521.08,2388.09,8153.66,8.436,0.03,394,2388,100,38.99,23.2311,NA,95.0800614848202
"10438",81,150,0.0037,2e-04,100,518.67,642.37,1597.32,1408.47,14.62,21.61,552.6,2388.1,9070.9,1.3,47.41,521.42,2388.07,8145.04,8.445,0.03,394,2388,100,38.71,23.3201,NA,94.9902968933404
"10439",81,151,7e-04,-4e-04,100,518.67,642.91,1598.69,1407.37,14.62,21.61,552.79,2388.09,9079.93,1.3,47.46,521.57,2388.08,8147.36,8.4544,0.03,393,2388,100,38.94,23.3071,NA,112.56334171117
"10440",81,152,-0.0012,1e-04,100,518.67,642.1,1587.06,1408.07,14.62,21.61,553.19,2388.1,9072.47,1.3,47.43,520.86,2388.11,8147.79,8.4523,0.03,393,2388,100,38.74,23.3415,NA,106.368362082788
"10441",81,153,5e-04,4e-04,100,518.67,643.14,1590.11,1409.46,14.62,21.61,553.01,2388.1,9072.61,1.3,47.66,521.19,2388.1,8152.13,8.452,0.03,393,2388,100,38.74,23.1479,NA,95.9210341765385
"10442",81,154,0.0016,0,100,518.67,642.87,1586.87,1409.91,14.62,21.61,552.29,2388.09,9063.25,1.3,47.55,521.24,2388.09,8143.74,8.4785,0.03,393,2388,100,38.81,23.2614,NA,90.1723335578569
"10443",81,155,0.0026,-1e-04,100,518.67,642.52,1598.75,1412.12,14.62,21.61,553.52,2388.08,9067.32,1.3,47.52,521.47,2388.13,8144.59,8.4705,0.03,393,2388,100,38.9,23.2698,NA,91.2373956720039
"10444",81,156,0.0014,1e-04,100,518.67,642.54,1596.93,1407.11,14.62,21.61,552.96,2388.07,9071.66,1.3,47.6,521.13,2388.13,8144.04,8.4534,0.03,396,2388,100,38.55,23.2967,NA,82.28810014304
"10445",81,157,4e-04,3e-04,100,518.67,642.67,1582.48,1414.33,14.62,21.61,553.01,2388.1,9069.36,1.3,47.79,521.41,2388.09,8156.84,8.4431,0.03,392,2388,100,38.8,23.2715,NA,92.7689328926154
"10446",81,158,-0.0016,-5e-04,100,518.67,642.83,1588.07,1406.19,14.62,21.61,552.72,2388.1,9072.97,1.3,47.42,521.3,2388.07,8148.04,8.4555,0.03,393,2388,100,38.73,23.3178,NA,110.09080733264
"10447",81,159,0.0028,-5e-04,100,518.67,642.7,1589.92,1415.42,14.62,21.61,552.52,2388.06,9072.39,1.3,47.64,521.36,2388.08,8144.58,8.4196,0.03,394,2388,100,38.63,23.2191,NA,93.5814908279786
"10448",81,160,-0.0032,1e-04,100,518.67,643.05,1584.31,1416.5,14.62,21.61,553.46,2388.03,9077.21,1.3,47.56,521.5,2388.14,8149.83,8.4271,0.03,392,2388,100,38.84,23.353,NA,111.913740787742
"10449",81,161,4e-04,-1e-04,100,518.67,642.82,1589.85,1410.17,14.62,21.61,552.58,2388.09,9073.99,1.3,47.53,521.22,2388.05,8150.53,8.4524,0.03,394,2388,100,38.79,23.3015,NA,99.2424405645487
"10450",81,162,-0.0025,-2e-04,100,518.67,642.64,1595.54,1410.53,14.62,21.61,552.77,2388.05,9069.97,1.3,47.53,521.46,2388.13,8143.9,8.4432,0.03,394,2388,100,38.85,23.2428,NA,96.045940803753
"10451",81,163,0,3e-04,100,518.67,642.65,1595.61,1414.73,14.62,21.61,553.01,2388.09,9074.04,1.3,47.51,520.84,2388.07,8153,8.4406,0.03,393,2388,100,38.52,23.2033,NA,105.307522377211
"10452",81,164,2e-04,-2e-04,100,518.67,643.59,1589.69,1415.53,14.62,21.61,553.67,2388.11,9069.85,1.3,47.61,521.43,2388.12,8149.52,8.4576,0.03,394,2388,100,38.83,23.2402,NA,88.8671454895984
"10453",81,165,0.0024,-1e-04,100,518.67,642.5,1591.56,1405.69,14.62,21.61,553.24,2388.14,9075.49,1.3,47.8,520.95,2388.09,8148.35,8.4323,0.03,394,2388,100,38.67,23.2746,NA,90.2342007400572
"10454",81,166,-8e-04,-2e-04,100,518.67,642.78,1590.54,1414.46,14.62,21.61,552.93,2388.08,9075.65,1.3,47.64,521.14,2388.09,8147.76,8.4563,0.03,394,2388,100,38.87,23.2126,NA,98.0964973488086
"10455",81,167,0.0016,2e-04,100,518.67,642.7,1597.71,1414.54,14.62,21.61,553.07,2388.16,9062.86,1.3,47.64,521.3,2388.09,8153.65,8.4632,0.03,395,2388,100,38.68,23.3785,NA,74.1481237768265
"10456",81,168,0.0016,-1e-04,100,518.67,643.11,1597.91,1416.79,14.62,21.61,552.45,2388.13,9072.84,1.3,47.57,521.27,2388.08,8152.19,8.442,0.03,393,2388,100,38.62,23.2178,NA,101.913422211116
"10457",81,169,-9e-04,4e-04,100,518.67,643.04,1596.93,1412.65,14.62,21.61,552.77,2388.1,9068.51,1.3,47.75,520.58,2388.12,8147.37,8.479,0.03,394,2388,100,38.76,23.268,NA,86.2851405796241
"10458",81,170,-0.0018,-6e-04,100,518.67,643.12,1600.22,1414.63,14.62,21.61,553.33,2388.1,9074.17,1.3,47.8,521.1,2388.19,8146.27,8.511,0.03,395,2388,100,38.48,23.2392,NA,89.4755458686367
"10459",81,171,-7e-04,3e-04,100,518.67,642.96,1595.98,1413.74,14.62,21.61,553.09,2388.17,9075.41,1.3,47.61,520.82,2388.12,8150.7,8.4633,0.03,395,2388,100,38.65,23.2029,NA,93.228728790344
"10460",81,172,7e-04,-2e-04,100,518.67,643.09,1597.33,1421.6,14.62,21.61,552.91,2388.09,9071.21,1.3,47.74,521.22,2388.1,8146.08,8.4346,0.03,395,2388,100,38.68,23.3152,NA,83.6839532911716
"10461",81,173,-0.0017,-5e-04,100,518.67,642.87,1589.62,1415.47,14.62,21.61,552.78,2388.13,9068.82,1.3,47.79,520.71,2388.12,8148.62,8.4768,0.03,394,2388,100,38.63,23.2418,NA,90.0188602890426
"10462",81,174,8e-04,3e-04,100,518.67,643.04,1594.01,1407.66,14.62,21.61,553.22,2388.13,9079.78,1.3,47.76,521.06,2388.13,8147.98,8.4819,0.03,393,2388,100,38.71,23.1058,NA,101.396196721301
"10463",81,175,-5e-04,1e-04,100,518.67,643.39,1591.13,1421.41,14.62,21.61,552.78,2388.14,9076.6,1.3,47.63,521.13,2388.13,8150.45,8.4936,0.03,395,2388,100,38.8,23.2084,NA,93.7254332453868
"10464",81,176,0.0026,4e-04,100,518.67,643.13,1587.87,1412.87,14.62,21.61,553,2388.07,9077.77,1.3,47.64,521.27,2388.1,8148.21,8.4956,0.03,394,2388,100,38.74,23.2992,NA,95.1497403144055
"10465",81,177,0.0026,-3e-04,100,518.67,643.24,1583.26,1415.34,14.62,21.61,552.08,2388.16,9076.44,1.3,47.65,520.97,2388.12,8145.91,8.4272,0.03,395,2388,100,38.64,23.1924,NA,94.5882731618815
"10466",81,178,-2e-04,-4e-04,100,518.67,642.76,1586.99,1412.82,14.62,21.61,552.31,2388.13,9071.86,1.3,47.65,520.91,2388.12,8154.75,8.4507,0.03,394,2388,100,38.66,23.2591,NA,96.8538868244027
"10467",81,179,-0.0039,-4e-04,100,518.67,643.1,1591.99,1416.56,14.62,21.61,553.63,2388.07,9066.92,1.3,47.75,520.75,2388.17,8151.02,8.4781,0.03,394,2388,100,38.8,23.1777,NA,87.4454823706811
"10468",81,180,0.002,-2e-04,100,518.67,642.93,1599.13,1412.16,14.62,21.61,553.03,2388.14,9072.11,1.3,47.86,521.32,2388.13,8146.49,8.4691,0.03,394,2388,100,38.62,23.2019,NA,84.8438891154
"10469",81,181,-7e-04,-1e-04,100,518.67,643.14,1593.54,1421.51,14.62,21.61,552.12,2388.1,9071.9,1.3,47.72,520.73,2388.11,8150.96,8.4509,0.03,395,2388,100,38.61,23.1667,NA,89.750861568152
"10470",81,182,0.0023,0,100,518.67,642.85,1597.04,1412.56,14.62,21.61,552.42,2388.11,9069.79,1.3,47.77,521.08,2388.15,8148.92,8.4665,0.03,395,2388,100,38.71,23.2253,NA,80.2574862487515
"10471",81,183,-2e-04,-5e-04,100,518.67,642.45,1590.38,1418.78,14.62,21.61,552.16,2388.19,9069.63,1.3,47.96,520.65,2388.16,8147.74,8.493,0.03,395,2388,100,38.6,23.1449,NA,80.8503378365932
"10472",81,184,0.001,0,100,518.67,643.38,1595.34,1414.68,14.62,21.61,552.04,2388.13,9071.88,1.3,47.92,520.46,2388.13,8142.68,8.4862,0.03,395,2388,100,38.82,23.1341,NA,81.2579523820567
"10473",81,185,-4e-04,2e-04,100,518.67,643.1,1597.03,1414.46,14.62,21.61,551.95,2388.12,9071.3,1.3,47.9,520.26,2388.15,8144.27,8.4564,0.03,394,2388,100,38.61,23.1748,NA,88.8113665930635
"10474",81,186,4e-04,1e-04,100,518.67,642.92,1602.07,1413.93,14.62,21.61,552.49,2388.13,9079.19,1.3,47.63,520.51,2388.11,8145.5,8.4477,0.03,394,2388,100,38.66,23.2433,NA,104.299389186692
"10475",81,187,0.0033,-5e-04,100,518.67,643.06,1590.9,1419.91,14.62,21.61,552.5,2388.1,9066.9,1.3,47.86,521.1,2388.11,8145.53,8.48,0.03,393,2388,100,38.61,23.2081,NA,85.74635067542
"10476",81,188,-0.0023,2e-04,100,518.67,643.34,1591.92,1414.62,14.62,21.61,551.83,2388.16,9069.87,1.3,47.8,521.04,2388.18,8150.23,8.4722,0.03,394,2388,100,38.68,23.1261,NA,90.1347283073545
"10477",81,189,2e-04,-4e-04,100,518.67,642.66,1593.42,1418.91,14.62,21.61,552.02,2388.15,9078.17,1.3,47.65,520.22,2388.22,8149.32,8.5045,0.03,393,2388,100,38.7,23.2497,NA,111.714575813051
"10478",81,190,-0.0038,-1e-04,100,518.67,643.56,1597.33,1415.58,14.62,21.61,552.54,2388.15,9078.54,1.3,48,520.64,2388.14,8147.27,8.4845,0.03,395,2388,100,38.46,23.2339,NA,91.6215001761744
"10479",81,191,-6e-04,-3e-04,100,518.67,643.25,1589.21,1418.35,14.62,21.61,552.48,2388.2,9081.53,1.3,47.84,520.38,2388.14,8145.23,8.4886,0.03,394,2388,100,38.67,23.2757,NA,103.364908043719
"10480",81,192,4e-04,-6e-04,100,518.67,643.07,1594.8,1421.78,14.62,21.61,552.44,2388.14,9076.73,1.3,47.87,520.51,2388.16,8148,8.4497,0.03,395,2388,100,38.55,23.1512,NA,91.7861499350705
"10481",81,193,6e-04,-4e-04,100,518.67,643.63,1592.65,1420.73,14.62,21.61,553.28,2388.14,9077.66,1.3,47.93,520.36,2388.18,8150.49,8.4584,0.03,396,2388,100,38.6,23.2046,NA,82.7111137614908
"10482",81,194,0.005,2e-04,100,518.67,643.25,1596.58,1422.33,14.62,21.61,551.93,2388.14,9073.06,1.3,47.9,520.57,2388.14,8152.88,8.4838,0.03,394,2388,100,38.73,23.0921,NA,84.5148113360101
"10483",81,195,-0.0015,2e-04,100,518.67,643.47,1597.07,1422.75,14.62,21.61,552.52,2388.2,9071.93,1.3,47.9,520.34,2388.21,8150.41,8.4875,0.03,394,2388,100,38.58,23.2618,NA,89.3383655198807
"10484",81,196,-0.001,1e-04,100,518.67,643.02,1593.4,1416.4,14.62,21.61,552.05,2388.18,9070.79,1.3,47.91,520.38,2388.18,8149.19,8.4829,0.03,395,2388,100,38.64,23.1379,NA,83.0054323737401
"10485",81,197,-0.0028,0,100,518.67,643.53,1606.04,1427.57,14.62,21.61,553.09,2388.21,9076.64,1.3,47.77,519.74,2388.17,8151.3,8.4846,0.03,395,2388,100,38.66,23.1704,NA,95.6303260039154
"10486",81,198,-5e-04,-1e-04,100,518.67,644.3,1596.37,1411.14,14.62,21.61,552.24,2388.26,9074.15,1.3,47.83,520.58,2388.14,8148.21,8.4861,0.03,394,2388,100,38.65,23.1208,NA,94.3835184029375
"10487",81,199,0.0036,0,100,518.67,642.74,1598.69,1418.54,14.62,21.61,551.98,2388.16,9077.6,1.3,47.99,520.4,2388.15,8155.12,8.4919,0.03,395,2388,100,38.5,23.1704,NA,85.3457016888443
"10488",81,200,0.0012,2e-04,100,518.67,643.17,1596.65,1415.11,14.62,21.61,551.79,2388.17,9077.11,1.3,47.97,520.5,2388.16,8149.76,8.4764,0.03,395,2388,100,38.67,23.1247,NA,86.288350234927
"10489",81,201,-0.0029,-3e-04,100,518.67,643.61,1601.84,1424.14,14.62,21.61,552.12,2388.19,9074.84,1.3,47.86,519.96,2388.16,8151.75,8.49,0.03,394,2388,100,38.68,23.1306,NA,98.8687442345479
"10490",81,202,-0.0015,0,100,518.67,643.55,1605.03,1418.53,14.62,21.61,551.85,2388.16,9070.71,1.3,48.07,520.21,2388.24,8145.41,8.4745,0.03,394,2388,100,38.51,23.1779,NA,85.4545103122571
"10491",81,203,0.0017,-1e-04,100,518.67,643.3,1599.33,1421.56,14.62,21.61,552.22,2388.24,9072.77,1.3,47.96,520.27,2388.18,8146.48,8.5015,0.03,395,2388,100,38.59,23.1117,NA,82.2857242310019
"10492",81,204,-0.004,0,100,518.67,643.81,1607.16,1419.73,14.62,21.61,552.19,2388.23,9078.49,1.3,47.97,520.61,2388.17,8154.94,8.444,0.03,396,2388,100,38.7,23.2421,NA,87.0490679059736
"10493",81,205,0.0032,-1e-04,100,518.67,643.38,1597.63,1420.92,14.62,21.61,551.53,2388.14,9077.69,1.3,47.98,520.49,2388.19,8143.02,8.501,0.03,395,2388,100,38.44,23.0506,NA,87.6794989126495
"10494",81,206,-8e-04,2e-04,100,518.67,643.45,1603.15,1421.71,14.62,21.61,551.96,2388.23,9080.89,1.3,47.8,519.68,2388.21,8154.93,8.5205,0.03,394,2388,100,38.52,23.1008,NA,106.122793539898
"10495",81,207,-0.0041,-1e-04,100,518.67,643.46,1606.62,1423.28,14.62,21.61,552.19,2388.14,9073.1,1.3,47.95,520.12,2388.21,8146.78,8.4964,0.03,395,2388,100,38.53,23.2108,NA,88.9283304816582
"10496",81,208,2e-04,-3e-04,100,518.67,643.1,1596.42,1424.86,14.62,21.61,551.7,2388.19,9080.67,1.3,48.1,520.09,2388.18,8151.25,8.5127,0.03,395,2388,100,38.55,23.0621,NA,91.2114282524348
"10497",81,209,0.0017,4e-04,100,518.67,643.69,1597.5,1423.64,14.62,21.61,551.26,2388.2,9078.98,1.3,48.04,519.72,2388.16,8151.18,8.4993,0.03,396,2388,100,38.58,23.1896,NA,83.6478087966073
"10498",81,210,-0.0048,0,100,518.67,643.16,1603.75,1428.95,14.62,21.61,551.01,2388.27,9082.3,1.3,47.9,520.24,2388.13,8154.07,8.5195,0.03,395,2388,100,38.51,23.0979,NA,104.922493253062
"10499",81,211,0.0017,-3e-04,100,518.67,643.48,1595.32,1427.12,14.62,21.61,551.19,2388.21,9076.24,1.3,48.13,519.58,2388.21,8146.29,8.5019,0.03,396,2388,100,38.33,23.1676,NA,82.0504424477478
"10500",81,212,-0.001,2e-04,100,518.67,643.36,1600.1,1430.85,14.62,21.61,551.19,2388.2,9075.15,1.3,47.98,519.38,2388.24,8152.09,8.5137,0.03,396,2388,100,38.35,23.0435,NA,86.5689184507805
"10501",81,213,-0.0027,3e-04,100,518.67,643.49,1598.35,1427.83,14.62,21.61,551.53,2388.2,9075.26,1.3,48.11,519.67,2388.22,8148.37,8.4987,0.03,397,2388,100,38.46,23.1537,NA,76.2455017493095
"10502",82,1,0.0031,-4e-04,100,518.67,642.29,1591.14,1398.16,14.62,21.61,553.81,2388,9068.74,1.3,47.1,521.98,2387.98,8147.87,8.431,0.03,392,2388,100,39,23.2952,NA,109.646190159039
"10503",82,2,0.0031,-1e-04,100,518.67,641.82,1584.45,1403.48,14.62,21.61,553.9,2388.08,9066.78,1.3,47.32,522.34,2388.01,8142.63,8.3979,0.03,391,2388,100,39.02,23.4017,NA,103.308108350185
"10504",82,3,0.0014,-3e-04,100,518.67,642.12,1577.75,1400.93,14.62,21.61,553.92,2387.99,9070.36,1.3,47.23,522.47,2388.02,8146.89,8.3971,0.03,391,2388,100,39,23.3794,NA,112.284196801507
"10505",82,4,0.0024,-4e-04,100,518.67,642.56,1588.68,1403,14.62,21.61,553.72,2388.03,9065.8,1.3,47.19,521.69,2388.04,8147.86,8.4219,0.03,393,2388,100,38.94,23.2729,NA,99.9912956397794
"10506",82,5,-0.0041,1e-04,100,518.67,642.2,1580.28,1402.58,14.62,21.61,554.11,2387.98,9066.75,1.3,47.4,521.92,2388.02,8145.46,8.3954,0.03,393,2388,100,39,23.4126,NA,96.4662455601574
"10507",82,6,-0.0019,1e-04,100,518.67,642.39,1582.26,1407.39,14.62,21.61,554.17,2388.05,9065.9,1.3,47.57,521.7,2388.01,8141.43,8.3958,0.03,390,2388,100,38.94,23.3724,NA,104.745183372267
"10508",82,7,0.001,4e-04,100,518.67,642.29,1583.22,1397.37,14.62,21.61,554.77,2388.06,9064.28,1.3,47.31,522.7,2388.01,8147.93,8.4308,0.03,391,2388,100,39.12,23.3457,NA,96.9581190935134
"10509",82,8,0.0019,0,100,518.67,642.15,1582.15,1404.25,14.62,21.61,554.4,2388.07,9066.24,1.3,47.2,521.41,2388.06,8149.18,8.4447,0.03,392,2388,100,38.96,23.3609,NA,103.43927543517
"10510",82,9,0.0012,1e-04,100,518.67,642.47,1599.6,1392.65,14.62,21.61,553.67,2387.95,9064.26,1.3,47.38,522.37,2387.99,8144.16,8.4084,0.03,392,2388,100,38.92,23.3931,NA,94.6759645960472
"10511",82,10,0.001,-2e-04,100,518.67,642.7,1587.91,1403.89,14.62,21.61,553.89,2388.02,9063.5,1.3,47.23,522.24,2388.06,8141.1,8.3678,0.03,392,2388,100,38.97,23.3637,NA,99.7298692145273
"10512",82,11,-0.0017,0,100,518.67,642.22,1583.94,1403.92,14.62,21.61,553.49,2387.99,9060.26,1.3,47.32,521.91,2388.04,8144.48,8.4071,0.03,392,2388,100,39.01,23.45,NA,96.3275491431729
"10513",82,12,0.0021,-3e-04,100,518.67,642.3,1585.63,1398.31,14.62,21.61,553.29,2388.08,9062.27,1.3,47.5,522.33,2388.01,8146.76,8.3713,0.03,391,2388,100,39,23.3605,NA,95.534032486436
"10514",82,13,0.0012,0,100,518.67,642.24,1586.04,1396.43,14.62,21.61,553.83,2387.94,9058.25,1.3,47.31,522.28,2388.03,8143.91,8.4291,0.03,392,2388,100,39.09,23.3083,NA,89.1342862769732
"10515",82,14,-4e-04,2e-04,100,518.67,642.67,1585.15,1394.3,14.62,21.61,554.17,2388.06,9066.4,1.3,47.51,521.88,2388.07,8141.65,8.4384,0.03,392,2388,100,38.92,23.4021,NA,94.5208784174836
"10516",82,15,-0.002,3e-04,100,518.67,642.44,1585.7,1396.24,14.62,21.61,554.23,2387.97,9068.99,1.3,47.34,522.28,2388.03,8141.51,8.4274,0.03,392,2388,100,38.97,23.4118,NA,102.461312729065
"10517",82,16,3e-04,1e-04,100,518.67,641.97,1585.12,1404.88,14.62,21.61,554.11,2388.07,9059.04,1.3,47.19,521.9,2387.99,8138.33,8.4388,0.03,392,2388,100,39.25,23.2845,NA,94.3064021047863
"10518",82,17,8e-04,0,100,518.67,642.48,1580.66,1398.37,14.62,21.61,553.64,2388.04,9063.76,1.3,47.22,522.13,2388.02,8154.09,8.3958,0.03,392,2388,100,39.12,23.3649,NA,100.008380623211
"10519",82,18,9e-04,1e-04,100,518.67,641.92,1585.81,1398.56,14.62,21.61,553.99,2388.01,9067.24,1.3,47.12,522.34,2388.06,8148.46,8.3836,0.03,391,2388,100,38.83,23.4347,NA,112.086207030664
"10520",82,19,0.0022,-2e-04,100,518.67,642.57,1593.54,1399.32,14.62,21.61,553.73,2388.03,9063.62,1.3,47.24,521.8,2388,8140.68,8.3764,0.03,391,2388,100,38.98,23.3544,NA,105.272486701308
"10521",82,20,5e-04,-2e-04,100,518.67,642.49,1592.58,1408.41,14.62,21.61,554.1,2388.01,9066.98,1.3,47.29,522.52,2388.06,8144.49,8.4456,0.03,393,2388,100,38.94,23.4345,NA,95.9530077972828
"10522",82,21,-5e-04,-4e-04,100,518.67,642.63,1587.99,1398.99,14.62,21.61,554.39,2388.06,9063.92,1.3,47.21,522.55,2388.04,8146.32,8.4494,0.03,391,2388,100,39.03,23.4393,NA,106.112797696669
"10523",82,22,0.0012,1e-04,100,518.67,642.23,1587.51,1398.69,14.62,21.6,553.8,2388.05,9060.04,1.3,47.16,521.52,2388,8145.33,8.4258,0.03,392,2388,100,38.96,23.3588,NA,98.7801040091612
"10524",82,23,0.0048,-1e-04,100,518.67,642.39,1589.4,1400.53,14.62,21.61,554.16,2388.02,9059.8,1.3,47.32,522.3,2388.04,8149.69,8.4142,0.03,392,2388,100,39.05,23.4088,NA,87.2139742423035
"10525",82,24,-8e-04,-1e-04,100,518.67,642.65,1576.82,1405.6,14.62,21.61,553.71,2388.04,9065.32,1.3,47.36,521.98,2388.01,8146.57,8.4236,0.03,391,2388,100,39,23.3362,NA,105.366747997801
"10526",82,25,0.001,3e-04,100,518.67,642.03,1583.62,1401.33,14.62,21.61,554.58,2388.02,9066.66,1.3,47.12,522.16,2388.02,8146.9,8.4391,0.03,392,2388,100,39.05,23.3565,NA,103.144167128426
"10527",82,26,-1e-04,-3e-04,100,518.67,642.41,1589.92,1396.44,14.62,21.61,553.66,2388.05,9060.64,1.3,47.33,521.47,2388.03,8139.29,8.3877,0.03,392,2388,100,38.95,23.3787,NA,97.346700115864
"10528",82,27,-7e-04,5e-04,100,518.67,641.97,1583.66,1402.87,14.62,21.61,554.24,2388,9060.28,1.3,47.41,522.57,2388.05,8148.87,8.4353,0.03,393,2388,100,38.99,23.3983,NA,81.7265058254537
"10529",82,28,0.0015,-4e-04,100,518.67,642.36,1590.69,1406.41,14.62,21.61,553.74,2388.04,9066.74,1.3,47.38,521.9,2388.03,8147.07,8.3849,0.03,392,2388,100,38.84,23.3111,NA,101.051211373092
"10530",82,29,-0.0016,-3e-04,100,518.67,642.68,1586.3,1403.52,14.62,21.61,553.62,2388.07,9058.83,1.3,47.54,522.04,2388.06,8143.25,8.4338,0.03,393,2388,100,38.79,23.3982,NA,83.9788797488235
"10531",82,30,-0.0026,0,100,518.67,642.3,1588.43,1394.35,14.62,21.61,553.84,2388.03,9058.18,1.3,47.35,521.96,2388.05,8144.84,8.4114,0.03,392,2388,100,38.97,23.4833,NA,93.0358380072599
"10532",82,31,0.0014,5e-04,100,518.67,642.35,1583.94,1393.64,14.62,21.61,553.65,2388.05,9070.83,1.3,47.22,522.01,2388.03,8144.11,8.3979,0.03,391,2388,100,39.02,23.3477,NA,112.012222887777
